,Zigzag,Lenguaje,Técnica,Resolucion,Píxeles,Ciclos
456,Zigzag,asm,normal,1024,1048576,7555803.0
457,Zigzag,asm,normal,1024,1048576,7485261.0
458,Zigzag,asm,normal,1024,1048576,7531884.0
459,Zigzag,asm,normal,1024,1048576,17431046.0
460,Zigzag,asm,normal,1024,1048576,7290968.0
461,Zigzag,asm,normal,1024,1048576,7514405.0
462,Zigzag,asm,normal,1024,1048576,7198493.0
463,Zigzag,asm,normal,1024,1048576,7296207.0
464,Zigzag,asm,normal,1024,1048576,7437783.0
465,Zigzag,asm,normal,1024,1048576,7391250.0
466,Zigzag,asm,normal,1024,1048576,7091265.0
467,Zigzag,asm,normal,1024,1048576,7293491.0
468,Zigzag,asm,normal,1024,1048576,7233258.0
469,Zigzag,asm,normal,1024,1048576,7485302.0
470,Zigzag,asm,normal,1024,1048576,7151191.0
471,Zigzag,asm,normal,1024,1048576,16193035.0
472,Zigzag,asm,normal,1024,1048576,7550488.0
473,Zigzag,asm,normal,1024,1048576,7744546.0
474,Zigzag,asm,normal,1024,1048576,23827364.0
475,Zigzag,asm,normal,1024,1048576,7129879.0
476,Zigzag,asm,normal,1024,1048576,17990284.0
477,Zigzag,asm,normal,1024,1048576,7643388.0
478,Zigzag,asm,normal,1024,1048576,7249697.0
479,Zigzag,asm,normal,1024,1048576,7643383.0
480,Zigzag,asm,columnas,64,4096,33329.0
481,Zigzag,asm,columnas,64,4096,27416.0
482,Zigzag,asm,columnas,64,4096,25548.0
483,Zigzag,asm,columnas,64,4096,28423.0
484,Zigzag,asm,columnas,64,4096,25867.0
485,Zigzag,asm,columnas,64,4096,25486.0
486,Zigzag,asm,columnas,64,4096,33463.0
487,Zigzag,asm,columnas,64,4096,27169.0
488,Zigzag,asm,columnas,64,4096,68558.0
489,Zigzag,asm,columnas,64,4096,25516.0
490,Zigzag,asm,columnas,64,4096,25542.0
491,Zigzag,asm,columnas,64,4096,25412.0
492,Zigzag,asm,columnas,64,4096,27854.0
493,Zigzag,asm,columnas,64,4096,25712.0
494,Zigzag,asm,columnas,64,4096,25420.0
495,Zigzag,asm,columnas,64,4096,68025.0
496,Zigzag,asm,columnas,64,4096,27455.0
497,Zigzag,asm,columnas,64,4096,25486.0
498,Zigzag,asm,columnas,64,4096,27228.0
499,Zigzag,asm,columnas,64,4096,27288.0
500,Zigzag,asm,columnas,64,4096,26886.0
501,Zigzag,asm,columnas,64,4096,25391.0
502,Zigzag,asm,columnas,64,4096,25435.0
503,Zigzag,asm,columnas,64,4096,25611.0
504,Zigzag,asm,columnas,64,4096,27711.0
505,Zigzag,asm,columnas,64,4096,27866.0
506,Zigzag,asm,columnas,64,4096,27130.0
507,Zigzag,asm,columnas,64,4096,27752.0
508,Zigzag,asm,columnas,64,4096,25736.0
509,Zigzag,asm,columnas,64,4096,31074.0
510,Zigzag,asm,columnas,128,16384,212023.0
511,Zigzag,asm,columnas,128,16384,137337.0
512,Zigzag,asm,columnas,128,16384,123072.0
513,Zigzag,asm,columnas,128,16384,131522.0
514,Zigzag,asm,columnas,128,16384,123364.0
515,Zigzag,asm,columnas,128,16384,129652.0
516,Zigzag,asm,columnas,128,16384,129607.0
517,Zigzag,asm,columnas,128,16384,177541.0
518,Zigzag,asm,columnas,128,16384,130215.0
519,Zigzag,asm,columnas,128,16384,123614.0
520,Zigzag,asm,columnas,128,16384,123608.0
521,Zigzag,asm,columnas,128,16384,123823.0
522,Zigzag,asm,columnas,128,16384,131358.0
523,Zigzag,asm,columnas,128,16384,129786.0
524,Zigzag,asm,columnas,128,16384,144272.0
525,Zigzag,asm,columnas,128,16384,142874.0
526,Zigzag,asm,columnas,128,16384,141787.0
527,Zigzag,asm,columnas,128,16384,173156.0
528,Zigzag,asm,columnas,128,16384,362746.0
529,Zigzag,asm,columnas,128,16384,162695.0
530,Zigzag,asm,columnas,128,16384,170455.0
531,Zigzag,asm,columnas,128,16384,130533.0
532,Zigzag,asm,columnas,128,16384,169644.0
533,Zigzag,asm,columnas,128,16384,142243.0
534,Zigzag,asm,columnas,128,16384,130495.0
535,Zigzag,asm,columnas,128,16384,130781.0
536,Zigzag,asm,columnas,128,16384,366020.0
537,Zigzag,asm,columnas,128,16384,134406.0
538,Zigzag,asm,columnas,128,16384,122131.0
539,Zigzag,asm,columnas,128,16384,121854.0
540,Zigzag,asm,columnas,192,36864,296228.0
541,Zigzag,asm,columnas,192,36864,311444.0
542,Zigzag,asm,columnas,192,36864,311375.0
543,Zigzag,asm,columnas,192,36864,436105.0
544,Zigzag,asm,columnas,192,36864,308468.0
545,Zigzag,asm,columnas,192,36864,293038.0
546,Zigzag,asm,columnas,192,36864,293178.0
547,Zigzag,asm,columnas,192,36864,293294.0
548,Zigzag,asm,columnas,192,36864,293839.0
549,Zigzag,asm,columnas,192,36864,292329.0
550,Zigzag,asm,columnas,192,36864,292466.0
551,Zigzag,asm,columnas,192,36864,313412.0
552,Zigzag,asm,columnas,192,36864,311077.0
553,Zigzag,asm,columnas,192,36864,604449.0
